,Unnamed: 0,Brand,Title,Sku,Model,Url,Categories
7279,7279,Hisense,3.3-cu ft Freestanding Mini Fridge Freezer Compartment (Silver),1697698,LCT33D6ASE,https://www.lowes.com/pd/Hisense-3-3-cu-ft-Top-Freezer-Refrigerator-Silver-ENERGY-STAR/1002922034,['Dorm Refrigerators']
7280,7280,Frigidaire,4.4-cu ft Freestanding Mini Fridge (Silver Mist),821163,FFPA4422UM,https://www.lowes.com/pd/Frigidaire-4-4-cu-ft-Freestanding-Mini-Fridge-Silver-Mist/1000551603,['Dorm Refrigerators']
7281,7281,Hisense,1.7-cu ft Freestanding Mini Fridge (Black),2131356,LCR17D6NBE,https://www.lowes.com/pd/Hisense-1-7-cu-ft-Freezerless-Refrigerator-Black-ENERGY-STAR/1002981220,['Dorm Refrigerators']
7282,7282,Hisense,3.3-cu ft Freestanding Mini Fridge (Silver),2131346,LCR33D6NSE,https://www.lowes.com/pd/Hisense-3-3-cu-ft-Freezerless-Refrigerator-Sliver-ENERGY-STAR/1002927610,['Dorm Refrigerators']
7283,7283,Summit Appliance ,5.8-cu ft Undercounter Mini Fridge Freezer Compartment (Stainless Steel Doors and Black Cabinet),2638299,BRF36FD,https://www.lowes.com/pd/Summit-Appliance-36-In-Under-Counter-French-Door-Refrigerator-Freezer/1003008906,['Dorm Refrigerators']
7284,7284,Danby ,4.7-cu ft Freestanding Mini Fridge Freezer Compartment (Black Stainless Steel),1157732,DCR047A1BBSL,https://www.lowes.com/pd/Danby-4-7-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black-Stainless-Steel/1000691316,['Dorm Refrigerators']
7285,7285,Danby ,Designer ENERGY STAR 4.4-cu ft Freestanding Mini Fridge (Black),831654,DAR044A4BDD,https://www.lowes.com/pd/Danby-Designer-ENERGY-STAR-4-4-cu-ft-Built-In-Freestanding-Mini-Fridge-Black/1000822990,['Dorm Refrigerators']
7286,7286,Hisense ,4.4-cu ft Freestanding Mini Fridge Freezer Compartment (Silver),2131353,LCT43D6ASE,https://www.lowes.com/pd/Hisense-4-4-cu-ft-Top-Freezer-Refrigerator-Silver-ENERGY-STAR/1002981218,['Dorm Refrigerators']
7287,7287,Galanz ,4.4-cu ft Freestanding Mini Fridge (Blue),1697699,GLR44BEER,https://www.lowes.com/pd/Galanz-4-4-cu-ft-Freestanding-Mini-Fridge-Blue/1003164290,['Dorm Refrigerators']
7288,7288,Frigidaire ,4.5-cu ft Freestanding Mini Fridge Freezer Compartment (Silver Mist),1647304,FFPS4533UM,https://www.lowes.com/pd/Frigidaire-4-5-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Silver-Mist/1001354724,['Dorm Refrigerators']
7289,7289,Galanz ,3.1-cu ft retro dual door refrigerator 3.1-cu ft Freestanding Mini Fridge Freezer Compartment (Bebop Blue),2691783,GLR31TBEER,https://www.lowes.com/pd/Galanz-3-1-cu-ft-Freestanding-Top-Mount-Freezer-Mini-Fridge-Retro-Bebop-Blue-ENERGY-STAR-174/1003126330,['Dorm Refrigerators']
7290,7290,Keystone ,4.4-cu ft Freestanding Mini Fridge Freezer Compartment (White),1103539,KSTRC44CW,https://www.lowes.com/pd/Keystone-4-4-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-White/1000503249,['Dorm Refrigerators']
7291,7291,Maxximum ,5.2-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel with Black Cabinet),2131370,MAXBC52SD,https://www.lowes.com/pd/Maxximum-Maxximum-5-2-Cu-Ft-Compact-Refrigerator-Stainless-Steel/1002982094,['Dorm Refrigerators']
7292,7292,BLACK+DECKER ,3.2-cu ft Freestanding Mini Fridge Freezer Compartment (White),1642568,BCRK32W,https://www.lowes.com/pd/BLACK-DECKER-BCRK32W-Compact-Refrigerator-ENERGY-STAR-Single-Door-Mini-Fridge-with-Freezer-3-2-Cubic-Ft-White/1001465378,['Dorm Refrigerators']
7293,7293,Summit Appliance ,4.8-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel Door and Black Cabinet),1144697,AL54,https://www.lowes.com/pd/Summit-Appliance-4-8-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel-Door-and-Black-Cabinet/1000537511,['Dorm Refrigerators']
7294,7294,GE ,5.6-cu ft Built-In/Freestanding Mini Fridge Freezer Compartment (Black),651441,GCE06GGHBB,https://www.lowes.com/pd/GE-5-6-cu-ft-Built-In-Freestanding-Mini-Fridge-Freezer-Compartment-Black/50288017,['Dorm Refrigerators']
7295,7295,Whirlpool ,3.1-cu ft Freestanding Mini Fridge Freezer Compartment (Stainless Look),2691797,WHR31TS4E,https://www.lowes.com/pd/Whirlpool-3-1-cu-ft-Mini-Refrigerator-with-Dual-Door-True-Freezer-in-Stainless-Steel-Look-ENERGY-STAR-174/1003126356,['Dorm Refrigerators']
7296,7296,GE ,4.4-cu ft Freestanding Mini Fridge Freezer Compartment (Cleansteel),688385,GME04GLKLB,https://www.lowes.com/pd/GE-4-4-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Cleansteel/1000060829,['Dorm Refrigerators']
7297,7297,Galanz ,4.6-cu ft Freestanding Mini Fridge Freezer Compartment (Hot Rod Red),2691787,GLR46TRDER,https://www.lowes.com/pd/Galanz-4-6-cu-ft-Top-Mount-Freezer-Refrigerator-Retro-Hot-Red-Red-ENERGY-STAR-174/1003126338,['Dorm Refrigerators']
7298,7298,Hisense ,2.7-cu ft Freestanding Mini Fridge (Black),2131351,LCR27D6NBE,https://www.lowes.com/pd/Hisense-2-7-cu-ft-Freezerless-Refrigerator-Black-ENERGY-STAR/1002981216,['Dorm Refrigerators']
7299,7299,Maxximum ,5.2-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel with Black Cabinet),2131370,MAXBC52SD,https://www.lowes.com/pd/Maxximum-Maxximum-5-2-Cu-Ft-Compact-Refrigerator-Stainless-Steel/1002987182,['Dorm Refrigerators']
7300,7300,Whirlpool ,4.6-cu ft Freestanding Mini Fridge Freezer Compartment (Stainless Look),2691800,WHR46TS1E,https://www.lowes.com/pd/Whirlpool-4-6-cu-ft-Mini-Refrigerator-with-Dual-Door-True-Freezer-in-Stainless-Look-ENERGY-STAR-174/1003126362,['Dorm Refrigerators']
7301,7301,Galanz ,3.1-cu ft retro dual door refrigerator 3.1-cu ft Freestanding Mini Fridge Freezer Compartment (Hot Rod Red),2691785,GLR31TRDER,https://www.lowes.com/pd/Galanz-3-1-cu-ft-Top-Mount-Freezer-Mini-Fridge-Retro-Hot-Rod-Red-ENERGY-STAR-174/1003126334,['Dorm Refrigerators']
7302,7302,GE ,4.4-cu ft Freestanding Mini Fridge Freezer Compartment (Black),688381,GME04GGKBB,https://www.lowes.com/pd/GE-4-4-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1000060813,['Dorm Refrigerators']
7303,7303,Danby ,Designer 2.6-cu ft Freestanding Mini Fridge (Black),1109213,DAR026A1BDD,https://www.lowes.com/pd/Danby-Designer-2-6-cu-ft-Freestanding-Mini-Fridge-Black/1000485933,['Dorm Refrigerators']
7304,7304,Danby ,Designer 3.1-cu ft Freestanding Mini Fridge Freezer Compartment (Stainless Steel),1157731,DCR031B1BSLDD,https://www.lowes.com/pd/Danby-Designer-3-1-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Stainless-Steel/1000860976,['Dorm Refrigerators']
7305,7305,Arctic Fresh ,2.7-cu ft Freestanding Mini Fridge (Black),1293189,AFH27ARFB,https://www.lowes.com/pd/Arctic-Fresh-2-7-cu-ft-Freestanding-Mini-Frid-Black/1000903390,['Dorm Refrigerators']
7306,7306,Hotpoint ,2.7-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1120233,HME03GGMBB,https://www.lowes.com/pd/Hotpoint-2-7-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1000490511,['Dorm Refrigerators']
7307,7307,GE,5.6-cu ft Built-In/Freestanding Mini Fridge Freezer Compartment (White),651442,GCE06GGHWW,https://www.lowes.com/pd/GE-5-6-cu-ft-Built-In-Freestanding-Mini-Fridge-Freezer-Compartment-White/50295259,['Dorm Refrigerators']
7308,7308,Cooluli,Concord 0.7-cu ft Freestanding Mini Fridge (Black),1932894,C20LDXBK,https://www.lowes.com/pd/Cooluli-Concord-Series-0-7-Cu-Ft-Retro-Mini-Fridge-in-Black/1002098960,['Dorm Refrigerators']
7309,7309,Danby,Contemporary Classic 4.4-cu ft Freestanding Mini Fridge (Iridium Silver Steel),1109220,DAR044A6DDB,https://www.lowes.com/pd/Danby-Contemporary-Classic-4-4-cu-ft-Freestanding-Mini-Fridge-Iridium-Silver-Steel/1000485953,['Dorm Refrigerators']
7310,7310,BLACK+DECKER,4.3-cu ft Freestanding Mini Fridge Freezer Compartment (Stainless Steel),1642570,BCRK43V,https://www.lowes.com/pd/BLACK-DECKER-BCRK43V-Compact-Refrigerator-ENERGY-STAR-Single-Door-Mini-Fridge-with-Freezer-4-3-Cubic-Ft-VCM/1001465398,['Dorm Refrigerators']
7311,7311,Galanz,3.1-cu ft retro dual door refrigerator 3.1-cu ft Freestanding Mini Fridge Freezer Compartment (Vinyl Black),2691784,GLR31TBKER,https://www.lowes.com/pd/Galanz-3-1-cu-ft-Freestanding-Top-Mount-Freezer-Mini-Fridge-Retro-Vinyl-Black-ENERGY-STAR-174/1003126332,['Dorm Refrigerators']
7312,7312,GE,3.1-cu ft Freestanding Mini Fridge Freezer Compartment (Black),688382,GDE03GGKBB,https://www.lowes.com/pd/GE-3-1-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1000060817,['Dorm Refrigerators']
7313,7313,Danby,2.6-cu ft Freestanding Mini Fridge (Stainless Steel),1157730,DBC026A1BSSDB,https://www.lowes.com/pd/Danby-2-6-cu-ft-Freestanding-Mini-Fridge-Stainless-Steel/1000860968,['Dorm Refrigerators']
7314,7314,SPT,1.6-cu ft Freestanding Mini Fridge Freezer Compartment (Stainless Steel),2319122,RF-164SS,https://www.lowes.com/pd/SPT-1-6-cu-Ft-Mini-Fridge-in-Stainless-Steel-ENERGY-STAR/1002585046,['Dorm Refrigerators']
7315,7315,Danby,Designer ENERGY STAR 4.4-cu ft Freestanding Mini Fridge (White),831652,DAR044A4WDD,https://www.lowes.com/pd/Danby-Designer-ENERGY-STAR-4-4-cu-ft-Freestanding-Mini-Fridge-White/1000662225,['Dorm Refrigerators']
7316,7316,BLACK+DECKER,4.3-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1642569,BCRK43B,https://www.lowes.com/pd/BLACK-DECKER-BCRK43B-Compact-Refrigerator-ENERGY-STAR-Single-Door-Mini-Fridge-with-Freezer-4-3-Cubic-Ft-Black/1001465388,['Dorm Refrigerators']
7317,7317,Arctic Fresh,1.6-cu ft Freestanding Mini Fridge (White),855992,AFH16ARFW,https://www.lowes.com/pd/Arctic-Fresh-1-6-cu-ft-Freestanding-Mini-Frid-White/1000217103,['Dorm Refrigerators']
7318,7318,Cooluli,Concord 0.7-cu ft Freestanding Mini Fridge (Blue),1932893,C20LDXAB,https://www.lowes.com/pd/Cooluli-Concord-Series-0-7-Cu-Ft-Retro-Mini-Fridge-in-Blue/1002098932,['Dorm Refrigerators']
7319,7319,Cooluli ,Concord 0.7-cu ft Freestanding Mini Fridge (Pink),1932895,C20LDXP,https://www.lowes.com/pd/Cooluli-Concord-Series-0-7-Cu-Ft-Retro-Mini-Fridge-in-Pink/1002098988,['Dorm Refrigerators']
7320,7320,Hotpoint ,1.7-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1120235,HME02GGMBB,https://www.lowes.com/pd/Hotpoint-1-7-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1000490519,['Dorm Refrigerators']
7321,7321,Arctic Fresh ,2.7-cu ft Freestanding Mini Fridge (White),1293190,AFH27ARFW,https://www.lowes.com/pd/Arctic-Fresh-2-7-cu-ft-Freestanding-Mini-Frid-White/1001003738,['Dorm Refrigerators']
7322,7322,Danby ,1.6-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1109226,DCR016C1BDB,https://www.lowes.com/pd/Danby-1-6-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1000485977,['Dorm Refrigerators']
7323,7323,Cooluli ,4.4-cu ft Freestanding Mini Fridge Freezer Compartment (Black),2707259,K4LVC,https://www.lowes.com/pd/Cooluli-Coca-Cola-Vintage-Chic-0-14-Cu-Ft-Retro-Mini-Fridge-in-Red/1003016602,['Dorm Refrigerators']
7324,7324,Cooluli ,5.1-cu ft Built-In/Freestanding Mini Fridge (Panel Ready),1932909,I10L2B,https://www.lowes.com/pd/Cooluli-Infinity-Series-0-35-Cu-Ft-Retro-Mini-Fridge-in-Blue/1002099376,['Dorm Refrigerators']
7325,7325,Cooluli ,Designer 5.6-cu ft Built-In Mini Fridge (Stainless Steel),1932904,CL4LBK,https://www.lowes.com/pd/Cooluli-Classic-Series-0-14-Cu-Ft-Retro-Mini-Fridge-in-Black/1002099238,['Dorm Refrigerators']
7326,7326,Cooluli ,Counter Height Fridge 3.2-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1932903,CL4LB,https://www.lowes.com/pd/Cooluli-Classic-Series-0-14-Cu-Ft-Retro-Mini-Fridge-in-Blue/1002099210,['Dorm Refrigerators']
7327,7327,Keystone ,Dorm Room Fridge 1.6-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1103538,KSTRC44CB,https://www.lowes.com/pd/Keystone-4-4-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1000581497,['Dorm Refrigerators']
7328,7328,MARVEL ,Dorm Room Fridge 1.6-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1221474,ML24RAP3RP,https://www.lowes.com/pd/MARVEL-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Panel-Ready/1000649615,['Dorm Refrigerators']
7329,7329,Vinotemp ,Dorm Room Fridge 1.6-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1220647,VT-DSODREF,https://www.lowes.com/pd/Vinotemp-Designer-5-6-cu-ft-Built-In-Mini-Fridge-Stainless-Steel/1000640365,['Dorm Refrigerators']
7330,7330,Boelter Brands ,Counter Height Fridge 3.2-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523376,153545,https://www.lowes.com/pd/Boelter-Brands-Counter-Height-Fridge-3-2-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096282,['Dorm Refrigerators']
7331,7331,Boelter Brands ,Counter Height Fridge 3.2-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523394,183064,https://www.lowes.com/pd/Boelter-Brands-Dorm-Room-Fridge-1-6-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096462,['Dorm Refrigerators']
7332,7332,Boelter Brands ,0.614-cu ft Freestanding Mini Fridge (Black),1523393,182259,https://www.lowes.com/pd/Boelter-Brands-Dorm-Room-Fridge-1-6-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096452,['Dorm Refrigerators']
7333,7333,Boelter Brands ,Dorm Room Fridge 1.6-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523422,223390,https://www.lowes.com/pd/Boelter-Brands-Dorm-Room-Fridge-1-6-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096742,['Dorm Refrigerators']
7334,7334,Boelter Brands ,0.614-cu ft Freestanding Mini Fridge (Black),1523388,153559,https://www.lowes.com/pd/Boelter-Brands-Counter-Height-Fridge-3-2-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096402,['Dorm Refrigerators']
7335,7335,Boelter Brands ,Dorm Room Fridge 1.6-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523387,153558,https://www.lowes.com/pd/Boelter-Brands-Counter-Height-Fridge-3-2-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096392,['Dorm Refrigerators']
7336,7336,Boelter Brands ,Counter Height Fridge 3.2-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523346,153504,https://www.lowes.com/pd/Boelter-Brands-Minnesota-Vikings-0-614-cu-ft-Freestanding-Mini-Fridge-Black/1001095982,['Dorm Refrigerators']
7337,7337,Boelter Brands ,Counter Height Fridge 3.2-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523401,223238,https://www.lowes.com/pd/Boelter-Brands-Dorm-Room-Fridge-1-6-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096532,['Dorm Refrigerators']
7338,7338,Boelter Brands ,Counter Height Fridge 3.2-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523340,153498,https://www.lowes.com/pd/Boelter-Brands-Green-Bay-Packers-0-614-cu-ft-Freestanding-Mini-Fridge-Black/1001095922,['Dorm Refrigerators']
7339,7339,Boelter Brands,Counter Height Fridge 3.2-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523372,153539,https://www.lowes.com/pd/Boelter-Brands-Counter-Height-Fridge-3-2-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096242,['Dorm Refrigerators']
7340,7340,Boelter Brands,Dorm Room Fridge 1.6-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523403,223240,https://www.lowes.com/pd/Boelter-Brands-Dorm-Room-Fridge-1-6-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096552,['Dorm Refrigerators']
7341,7341,Boelter Brands,Dorm Room Fridge 1.6-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523394,183064,https://www.lowes.com/pd/Boelter-Brands-Dorm-Room-Fridge-1-6-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096462,['Dorm Refrigerators']
7342,7342,Boelter Brands,Counter Height Fridge 3.2-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523383,153554,https://www.lowes.com/pd/Boelter-Brands-Counter-Height-Fridge-3-2-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096352,['Dorm Refrigerators']
7343,7343,Boelter Brands,Counter Height Fridge 3.2-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523382,153552,https://www.lowes.com/pd/Boelter-Brands-Counter-Height-Fridge-3-2-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096342,['Dorm Refrigerators']
7344,7344,Boelter Brands,Counter Height Fridge 3.2-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523384,153555,https://www.lowes.com/pd/Boelter-Brands-Counter-Height-Fridge-3-2-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096362,['Dorm Refrigerators']
7345,7345,Boelter Brands,Counter Height Fridge 3.2-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523371,153538,https://www.lowes.com/pd/Boelter-Brands-Counter-Height-Fridge-3-2-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096232,['Dorm Refrigerators']
7346,7346,Boelter Brands,Dorm Room Fridge 1.6-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523408,223245,https://www.lowes.com/pd/Boelter-Brands-Dorm-Room-Fridge-1-6-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096602,['Dorm Refrigerators']
7347,7347,Boelter Brands,Dorm Room Fridge 1.6-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1523407,223244,https://www.lowes.com/pd/Boelter-Brands-Dorm-Room-Fridge-1-6-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1001096592,['Dorm Refrigerators']
7348,7348,BLACK+DECKER,1.7-cu ft Freestanding Mini Fridge Freezer Compartment (White),1642563,BCRK17W,https://www.lowes.com/pd/BLACK-DECKER-BCRK17W-Compact-Refrigerator-ENERGY-STAR-Single-Door-Mini-Fridge-with-Freezer-1-7-Cubic-Ft-White/1001465348,['Dorm Refrigerators']
7349,7349,Danby,Designer 2.6-cu ft Freestanding Mini Fridge (White),1109214,DAR026A1WDD,https://www.lowes.com/pd/Danby-Designer-2-6-cu-ft-Freestanding-Mini-Fridge-White/1000485937,['Dorm Refrigerators']
7350,7350,Danby,Contemporary Classic 4.4-cu ft Freestanding Mini Fridge (Pearl Metallic White),1109223,DAR044A6PDB,https://www.lowes.com/pd/Danby-Contemporary-Classic-4-4-cu-ft-Freestanding-Mini-Fridge-Pearl-Metallic-White/1000485965,['Dorm Refrigerators']
7351,7351,MARVEL ,Low Profile 4.6-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),657107,MA24RAS2RS,https://www.lowes.com/pd/MARVEL-Low-Profile-4-6-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50323421,['Dorm Refrigerators']
7352,7352,MARVEL ,Low Profile 4.7-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),657111,MA24RAS1RS,https://www.lowes.com/pd/MARVEL-Low-Profile-4-7-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50323427,['Dorm Refrigerators']
7353,7353,MARVEL ,Low Profile 4.7-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),657113,MA24RAS1LS,https://www.lowes.com/pd/MARVEL-Low-Profile-4-7-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50323431,['Dorm Refrigerators']
7354,7354,MARVEL ,5.1-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),657114,ML24RAS2LS,https://www.lowes.com/pd/MARVEL-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50323433,['Dorm Refrigerators']
7355,7355,MARVEL ,5.1-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),657105,ML24RAS2RS,https://www.lowes.com/pd/MARVEL-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50323417,['Dorm Refrigerators']
7356,7356,Northland ,5.3-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),728993,NL24RAS0RS,https://www.lowes.com/pd/Northland-5-3-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/1000256911,['Dorm Refrigerators']
7357,7357,Northland ,5.3-cu ft Built-In/Freestanding Mini Fridge (Black),728979,NL24RAS0RB,https://www.lowes.com/pd/Northland-5-3-cu-ft-Built-In-Freestanding-Mini-Fridge-Black/1000256903,['Dorm Refrigerators']
7358,7358,Northland ,Outdoor 5.3-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),729016,NO24RAS0RS,https://www.lowes.com/pd/Northland-Outdoor-5-3-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/1000256927,['Dorm Refrigerators']
7359,7359,MARVEL ,5.3-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),727254,ML24RAS1RS,https://www.lowes.com/pd/MARVEL-5-3-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/1000220215,['Dorm Refrigerators']
7360,7360,Hotpoint ,2.7-cu ft Freestanding Mini Fridge Freezer Compartment (White),1120232,HME03GGMWW,https://www.lowes.com/pd/Hotpoint-2-7-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-White/1000490507,['Dorm Refrigerators']
7361,7361,Danby ,Contemporary Classic 4.4-cu ft Freestanding Mini Fridge (Scarlet Red Metallic),1109221,DAR044A6LDB,https://www.lowes.com/pd/Danby-Contemporary-Classic-4-4-cu-ft-Freestanding-Mini-Fridge-Scarlet-Red-Metallic/1000485957,['Dorm Refrigerators']
7362,7362,Hotpoint ,1.7-cu ft Freestanding Mini Fridge Freezer Compartment (White),1120234,HME02GGMWW,https://www.lowes.com/pd/Hotpoint-1-7-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-White/1000490515,['Dorm Refrigerators']
7363,7363,Danby ,Contemporary Classic 4.4-cu ft Freestanding Mini Fridge (Black),1109222,DAR044A6MDB,https://www.lowes.com/pd/Danby-Contemporary-Classic-4-4-cu-ft-Freestanding-Mini-Fridge-Black/1000485961,['Dorm Refrigerators']
7364,7364,Whirlpool ,5.1-cu ft Undercounter Mini Fridge (Stainless Steel),965218,WUR35X24HZ,https://www.lowes.com/pd/Whirlpool-5-1-cu-ft-Undercounter-Mini-Fridge-Stainless-Steel/1000512625,['Dorm Refrigerators']
7365,7365,Whirlpool ,5.1-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),960709,WUR50X24HZ,https://www.lowes.com/pd/Whirlpool-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/1000366141,['Dorm Refrigerators']
7366,7366,MARVEL ,4.9-cu ft Built-In Mini Fridge Freezer Compartment (Stainless Steel),727327,ML24RIS4RS,https://www.lowes.com/pd/MARVEL-4-9-cu-ft-Built-In-Mini-Fridge-Freezer-Compartment-Stainless-Steel/1000220219,['Dorm Refrigerators']
7367,7367,Keystone ,4.4-cu ft Freestanding Mini Fridge Freezer Compartment (Black),1103538,KSTRC44CB,https://www.lowes.com/pd/Keystone-4-4-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black/1000581497,['Dorm Refrigerators']
7368,7368,MARVEL ,Outdoor 4.9-cu ft Built-In Mini Fridge Freezer Compartment (Stainless Steel),722337,MO24RFS2RS,https://www.lowes.com/pd/MARVEL-Outdoor-4-9-cu-ft-Built-In-Mini-Fridge-Freezer-Compartment-Stainless-Steel/1000070461,['Dorm Refrigerators']
